Date,close,high,low,open,volume,symbol,rsi,macd,macd_signal,macd_hist,ema_20,ema_50,target_date,future_return,signal
2021-12-30,174.7078094482422,177.03137470215592,174.5999645211849,175.95292543158308,59773000,AAPL,62.67654499942943,4.846502538656978,5.0192500117770145,-0.1727474731200367,169.66498233523174,161.1491818393885,2022-01-06,-0.03479250153563629,-1
2021-12-31,174.09014892578125,175.71760635907094,173.7862114626908,174.59994765921613,64062300,AAPL,61.38290042001087,4.618160943861454,4.939032198193903,-0.3208712543324488,170.08642677242693,161.65667074473723,2022-01-07,-0.030410357561442725,-1
2022-01-03,178.443115234375,179.2960758764328,174.22739499699918,174.34503855048575,104487900,AAPL,66.6129740625465,4.733877394848349,4.8980012375247926,-0.1641238426764433,170.88230186404104,162.31496268550734,2022-01-10,-0.05395295271739209,-1
2022-01-04,176.1783905029297,179.35490114678188,175.60975505040156,179.05097865451486,99310400,AAPL,61.914716303974174,4.589929309268683,4.836386851873571,-0.24645754260488761,171.3866912582209,162.8586265214847,2022-01-11,-0.025709449666105888,-1
2022-01-05,171.49208068847656,176.639196130045,171.21756906170717,176.09017287650624,94537600,AAPL,53.50514565285527,4.051005903068784,4.679310662112614,-0.6283047590438295,171.39672834681667,163.19719335156282,2022-01-12,0.0034872614369461097,0
2022-01-06,168.62928771972656,171.86462006909193,168.27634210052742,169.3155667126804,96904000,AAPL,49.11631020098081,3.354236206652132,4.414295771020518,-1.0600595643683857,171.1331625728081,163.41021666011827,2022-01-13,0.0011047580060570272,0
2022-01-07,168.79600524902344,170.7274006136449,167.67834627820696,169.50189670004065,86709100,AAPL,49.37673354978972,2.7834085128604613,4.0881183193885064,-1.3047098065280451,170.91057616101907,163.62142405576162,2022-01-14,0.005227343710097809,0
2022-01-10,168.81558227539062,169.1195047889858,164.87435832287932,165.76652857616685,106765600,AAPL,49.40947671338744,2.306020783214109,3.731698812153627,-1.4256780289395183,170.71105293381635,163.82511653496277,2022-01-18,-0.013880148936620262,0
2022-01-11,171.64894104003906,171.74697235390423,167.4724300834058,168.94303442923228,76138300,AAPL,54.042518539796696,2.1317425399792285,3.4117075577187475,-1.279965017739519,170.80037561059947,164.13193318222068,2022-01-19,-0.05054810637392837,-1
2022-01-12,172.09011840820312,173.70777719583765,171.39404073246158,172.66855252404713,74805200,AAPL,54.73759253283929,2.006100030745813,3.1305860523241607,-1.1244860215783476,170.9232082579903,164.44401887735725,2022-01-20,-0.06278124201438928,-1
2022-01-13,168.81558227539062,173.15876005827155,168.42341212900857,172.3352251905114,84505800,AAPL,48.83397589745735,1.623584070971134,2.8291856560535553,-1.2056015850824213,170.72248197393318,164.61545273610366,2022-01-21,-0.05679776866231634,-1
2022-01-14,169.67835998535156,170.37443776083572,167.73715121031663,167.98225196839815,80440800,AAPL,50.35332113821971,1.3742152694240701,2.5381915787276585,-1.1639763093035884,170.62304178454445,164.81399811842712,2022-01-24,-0.0661582093087606,-1
2022-01-18,166.47239685058594,169.15869092282202,166.09004036060844,168.14887724519528,90956700,AAPL,45.00541407384916,0.9074339324537846,2.212040049472884,-1.3046061170190995,170.2277422670246,164.8790333628255,2022-01-25,-0.0590107090463875,-1
2022-01-19,162.972412109375,167.7273733904345,162.6881017769964,166.66853618888626,94815000,AAPL,40.00953880868181,0.25217986934677583,1.8200680134476626,-1.5678881441008867,169.53675844248656,164.8042639019059,2022-01-26,-0.03934316178177921,-1
2022-01-20,161.2860870361328,166.35476859042288,160.9625522612085,163.7076835662155,91420500,AAPL,37.830576992623264,-0.39859132405092623,1.3763361459479448,-1.774927469998871,168.75098021331002,164.6662961816795,2022-01-27,-0.0321562490982773,-1
2022-01-21,159.22723388671875,163.0704113462842,159.1193889725066,161.19783827212862,122848900,AAPL,35.30266297486786,-1.0681514410644866,0.8874386285454586,-1.9555900696099453,167.84395675363464,164.45299962109283,2022-01-28,0.04876543777759634,1
2022-01-24,158.45274353027344,159.1194254143862,151.6683559036137,156.88410755310724,162294600,AAPL,34.37219396389999,-1.642345618827818,0.38148177907080333,-2.0238273978986214,166.94955549426692,164.21769546066855,2022-01-31,0.08142534363459508,1
2022-01-25,156.64874267578125,159.5703385417507,153.94283660123486,155.8644175214936,115798400,AAPL,32.24060695871124,-2.217405562803293,-0.13829568930401595,-2.0791098734992772,165.96852570203018,163.92087378282983,2022-02-01,0.09281538558046987,1
2022-01-26,156.56056213378906,161.1684533792907,154.727213256224,160.29589528165266,108275300,AAPL,32.13570000337805,-2.649715869121877,-0.6405797252675882,-2.009136143854289,165.0725291717215,163.63223411031842,2022-02-02,0.10113326510306231,1
2022-01-27,156.0997314453125,160.6291874906743,155.17815044081257,159.26642822820887,121954600,AAPL,31.557789012374343,-2.994985755271358,-1.1114609312683423,-1.8835248240030158,164.21797700730158,163.33684184894565,2022-02-03,0.08591905574814529,1
2022-01-28,166.9920196533203,167.01163189910224,159.6095873711376,162.4625632621154,179935700,AAPL,53.04966411729306,-2.362464974205267,-1.3616617398557274,-1.0008032343495394,164.48217154501765,163.48018215499957,2022-02-04,0.013383511259011716,0
2022-01-31,171.3548126220703,171.57050245050323,166.18808530239932,166.8253561445004,115541600,AAPL,58.650475654002854,-1.491948513193904,-1.3877190945233628,-0.10422941867054125,165.13670879045122,163.7889911929239,2022-02-07,-0.016599600228283218,0
2022-02-01,171.1881561279297,171.41364461299403,168.93322639800166,170.5999083862923,86213900,AAPL,58.36405782066821,-0.8062122197609654,-1.2714177195708833,0.465205499809918,165.7130371083063,164.07915452370844,2022-02-08,0.0025356121724715575,0
2022-02-02,172.39404296875,172.43326746235797,169.93323706636977,171.32540739423024,84914300,AAPL,59.890379480878515,-0.16357073509979614,-1.049848322676666,0.8862775875768698,166.34932338072952,164.40522858037673,2022-02-09,0.003779778679725787,0
2022-02-03,169.5116729736328,172.7862303680274,168.746959829252,171.06071151115776,89418100,AAPL,54.72620552210538,0.11185471036728245,-0.8175077160678763,0.9293624264351588,166.6504995324346,164.6054813016809,2022-02-10,-0.003243102039523049,0
2022-02-04,169.22695922851562,170.9055904569665,167.54832800006477,168.52997983501845,82465400,AAPL,54.2287925327724,0.3036569719020292,-0.5932747784738952,0.8969317503759244,166.89587664634706,164.78671573018423,2022-02-11,-0.02175275358330553,-1
2022-02-07,168.51039123535156,170.75836779564654,167.81341170266444,169.68837067678015,77251200,AAPL,52.92497709555211,0.39330680160531983,-0.3959584624580522,0.789265264063372,167.04963994053796,164.93274222058295,2022-02-14,-0.016194870157523522,0
2022-02-08,171.62222290039062,172.1326861402394,168.28459707531294,168.57909567441112,74829200,AAPL,57.683176298091546,0.7073004271981347,-0.17530668452681486,0.8826071117249495,167.4851240319525,165.19507479626168,2022-02-15,-0.01166861703745048,0
2022-02-09,173.045654296875,173.40886082957144,171.690969423192,172.81987847753595,71285000,AAPL,59.69026757582328,1.0587965081975597,0.07151395401806006,0.9872825541794996,168.0146983428975,165.50294065903083,2022-02-16,-0.021159679455978075,-1
2022-02-10,168.96192932128906,172.26028048182204,168.40239549718422,170.94487045999796,90865900,AAPL,52.06117850707344,0.9963518840540928,0.25648154002526663,0.7398703440288261,168.10491081703003,165.63858727323705,2022-02-17,-0.018824015593119525,0
2022-02-11,165.54580688476562,169.9043445353418,164.95680964270105,169.1681054721721,98670700,AAPL,46.68572741937427,0.6635624042867789,0.3378977128775691,0.32566469140920984,167.86118663300485,165.63494882663034,2022-02-18,-0.00794601634589065,0
2022-02-14,165.78138732910156,166.46854070339387,163.5039475985097,164.2990832872494,86185500,AAPL,47.09143896024961,0.4140606831706748,0.35313030693619024,0.06093037623448455,167.6631105088236,165.64069151300177,2022-02-22,-0.027001332486673024,-1
2022-02-15,169.61962890625,169.77669680858907,167.1262396166007,167.8330301983069,62527400,AAPL,53.323730548692104,0.520047999753416,0.3865138454996354,0.13353415425378057,167.84944559429277,165.79672827352132,2022-02-23,-0.07361513727002911,-1
2022-02-16,169.38406372070312,170.15956224722075,166.9299336029845,168.6969102835062,61177400,AAPL,52.91178697987063,0.5783684979469399,0.42488477598909635,0.15348372195784354,167.99559970156994,165.93740809497945,2022-02-24,-0.05685334527726671,-1
2022-02-17,165.78138732910156,168.7557915611827,165.37890643172315,167.8919330456037,69589300,AAPL,46.9393313534619,0.33007711346428437,0.405923243484134,-0.07584613001984963,167.78472233276344,165.93128963357248,2022-02-25,-0.023863081080668147,-1
2022-02-18,164.23037719726562,167.4109199862711,163.14074291393072,166.70414435001902,82772700,AAPL,44.60502243481643,0.00805795996575398,0.326350186780458,-0.31829222681470404,167.44621327223985,165.86458718508985,2022-02-28,-0.013030565264226412,0
2022-02-22,161.30506896972656,163.63157949063682,159.17487088048674,161.95294792646703,91162800,AAPL,40.512833036669846,-0.4776859985045121,0.165542949723464,-0.643228948227976,166.8613423862862,165.68578254919325,2022-03-01,-0.006816198100345172,0
2022-02-23,157.133056640625,163.10148814384206,156.8189207831809,162.50267977205857,90009200,AAPL,35.5093410275219,-1.1856210121801496,-0.10468984265725872,-1.080931169522891,165.9348389819375,165.35038153317097,2022-03-02,0.04054449307585095,1
2022-02-24,159.75401306152344,159.8619953544429,149.21106775046508,149.78042756960255,141147500,AAPL,40.48241371150058,-1.5176804564163717,-0.38728796540908134,-1.1303924910072904,165.346188894279,165.1309161029103,2022-03-03,0.021445438567652575,1
2022-02-25,161.82533264160156,162.090367887761,157.91834703084373,160.83385456915977,91974200,AAPL,44.147962521332026,-1.5953120150975906,-0.6288927753467832,-0.9664192397508073,165.01086925116687,165.0012853789374,2022-03-04,-0.01019114346155281,0
2022-02-28,162.09036254882812,162.38486112479202,159.44971644975743,160.06816196139965,95056600,AAPL,44.61795954370731,-1.6168122805522955,-0.8264766763878857,-0.7903356041644098,164.73272575570604,164.88713154246255,2022-03-07,-0.03524698020871042,-1
2022-03-01,160.20558166503906,163.54320699943037,158.99815406295153,161.67805946523026,83474400,AAPL,41.91653916997553,-1.7655848977145183,-1.0142983206532123,-0.751286577061306,164.30156917564253,164.70354135119106,2022-03-08,-0.03529400671458571,-1
2022-03-02,163.50393676757812,164.28926127709886,159.9601728375973,161.3737539589708,79724800,AAPL,47.86534993038785,-1.598907368534043,-1.1312201302293785,-0.4676872383046644,164.2256041843983,164.65649803418663,2022-03-09,-0.021673678074739966,-1
2022-03-03,163.1800079345703,165.81084308627598,162.51249176371445,165.3789138092183,76678400,AAPL,47.35242153614343,-1.4759388708857557,-1.200163878360654,-0.2757749925251016,164.12602358917658,164.59859646165265,2022-03-10,-0.04638155480114625,-1
2022-03-04,160.1761474609375,162.51248390357455,159.1257876596409,161.4719352294381,83737200,AAPL,42.774814854373105,-1.6024004119823303,-1.2806111850849895,-0.3217892268973408,163.74984491029667,164.4251670890756,2022-03-11,-0.051725185819139874,-1
2022-03-07,156.37716674804688,161.99221739182056,156.121927641353,160.3626714753167,96418800,AAPL,37.79814547989805,-1.9862715860978994,-1.4217432652875717,-0.5645283208103278,163.0476850853205,164.10955923256466,2022-03-14,-0.05448836854848793,-1
2022-03-08,154.55128479003906,159.89147377341504,152.94137619759366,155.90596926887457,131148300,AAPL,35.65122760599249,-2.4100441825697203,-1.6194034487440014,-0.7906407338257189,162.2385041048175,163.73472494070091,2022-03-15,-0.014926239597230606,0
2022-03-09,159.960205078125,160.41177163023045,156.4851632700245,158.51717530744355,91454900,AAPL,45.522722060597935,-2.283114037934581,-1.7521455665821175,-0.5309684713524636,162.0215232451325,163.58670455393323,2022-03-16,-0.020619943314758804,-1
2022-03-10,155.61146545410156,157.4471497383223,153.11806120676204,157.26063347822767,105342000,AAPL,40.185128411315205,-2.504556954020785,-1.9026278440698512,-0.6019291099509338,161.4110415507486,163.27395007943002,2022-03-17,0.013247594932141116,0
2022-03-11,151.89100646972656,156.3575259685623,151.665230708696,156.01394178449013,96970100,AAPL,36.267260128970406,-2.9462989074969244,-2.111362056755266,-0.8349368507416584,160.50437154303222,162.82756013395147,2022-03-18,0.05978172913513302,1
2022-03-14,147.85643005371094,151.2922123001873,147.34598176184335,148.67120306961968,108732100,AAPL,32.55998533012024,-3.58066352636979,-2.4052223506781707,-1.1754411756916192,159.29980568690638,162.24045699354988,2022-03-21,0.09799493679978122,1
2022-03-15,152.24441528320312,152.7156190595178,147.6208424416319,148.1312907310734,92964300,AAPL,39.771017793243914,-3.686828853032978,-2.6615436511491324,-1.0252852018838454,158.62786374369654,161.84845535785,2022-03-22,0.0885292794079473,1
2022-03-16,156.66183471679688,157.06431562049127,151.62597028281274,154.16844529700253,102300200,AAPL,46.027632707193035,-3.375604936450685,-2.804355908209443,-0.5712490282412421,158.4406228839918,161.6450584699656,2022-03-23,0.06654559905093893,1
2022-03-17,157.67294311523438,158.04597567713608,154.73781315339022,155.6998279417029,75615400,AAPL,47.375162672272694,-3.0126418824274026,-2.846013103053035,-0.16662877937436749,158.36751052506253,161.4892892403683,2022-03-24,0.08373819128030724,1
2022-03-18,160.9713134765625,161.4621395458107,156.82874025380204,157.5649793576743,123511700,AAPL,51.618725656593924,-2.430819154497783,-2.7629743133419846,0.33215515884420155,158.61549175853872,161.4689764653171,2022-03-25,0.06549566345663105,1
2022-03-21,162.34561157226562,163.2978152048177,160.0190861607253,160.50991215775952,95811400,AAPL,53.30818164376796,-1.8376428767817572,-2.5779080260299394,0.7402651492481822,158.97074126460797,161.5033543126484,2022-03-28,0.061796993500247366,1
2022-03-22,165.72250366210938,166.31148589554496,161.88424061211234,162.4732228455479,81532000,AAPL,57.2577353968697,-1.0825801235206143,-2.2788424455280745,1.1962623220074602,159.61376625484618,161.66881114988217,2022-03-29,0.06006404690634848,1
2022-03-23,167.0869903564453,169.47239748158006,164.57394870167656,164.90772175927947,98062700,AAPL,58.77514619892722,-0.36982170448268903,-1.8970382973189974,1.5272165928363084,160.3255018835699,161.88128876582584,2022-03-30,0.04441566570440236,1
2022-03-24,170.87619018554688,170.94489804434284,167.0870124371813,167.92140774440355,90131400,AAPL,62.731955629144025,0.4950940997002249,-1.418611817915153,1.913705917615378,161.33032934090105,162.23402999797176,2022-03-31,0.0031021002555511323,0
2022-03-25,171.5142364501953,172.06395916657084,169.580380836561,170.68965237563202,80546200,AAPL,63.36951123435806,1.2179908665425216,-0.8912912810236181,2.1092821475661396,162.30022525607194,162.59795966276485,2022-04-01,-0.00234663365229415,0
2022-03-28,172.37808227539062,172.50568683875068,168.84412938966062,169.01100841776184,90371900,AAPL,64.26095341245883,1.8393935175993192,-0.3451543212990307,2.18454783889835,163.26002116267372,162.98149388286782,2022-04-04,0.016173097742137932,0
2022-03-29,175.6764678955078,175.7255385178658,173.1045291861119,173.44811341555265,100589400,AAPL,67.51200082777203,2.5684047778087233,0.2375574985225201,2.3308472792862034,164.44253989913412,163.47933600101058,2022-04-05,-0.021792764836469747,-1
2022-03-30,174.50827026367188,176.31450624555694,173.45789549385026,175.27395758161924,92633200,AAPL,65.24814842076114,3.017108321270115,0.7934676630720391,2.2236406581980757,165.40118088623296,163.9118432269973,2022-04-06,-0.03341376534616047,-1
2022-03-31,171.40626525878906,174.7635134764267,171.20011173735605,174.5769971900877,103049300,AAPL,59.538901769805825,3.0868202900167887,1.252138188460989,1.8346821015557997,165.97309368361925,164.2057421302048,2022-04-07,-0.014145822578461309,0
2022-04-01,171.11175537109375,171.67130419323556,168.78524495629924,170.83689401317795,78751300,AAPL,59.0109607963854,3.0827668238908643,1.6182639155469642,1.4645029083439,166.4624900348073,164.47656617886713,2022-04-08,-0.024209691831089453,-1
2022-04-04,175.1659698486328,175.21505544007368,171.23936219447407,171.36698173645647,76468400,AAPL,63.77314999492984,3.3678729062011143,1.9681857136777945,1.3996871925233199,167.29139287421927,164.89575847964227,2022-04-11,-0.07111619952373227,-1
2022-04-05,171.84799194335938,175.0285497272662,171.21973527998745,174.2432251533462,73401800,AAPL,57.84949282528782,3.288184301251988,2.2321854311926335,1.0559988700593546,167.72535469032786,165.16839508606256,2022-04-12,-0.04227129085447556,-1
2022-04-06,168.6772918701172,170.44426874780456,167.00848619962144,169.1975663148219,89058800,AAPL,52.80207355960221,2.9353446841101345,2.372817281776134,0.5625274023340006,167.8160153741173,165.30599888151568,2022-04-13,-0.008322270654266828,0
2022-04-07,168.98158264160156,170.17919933632717,166.73360604638012,168.0195678303507,77594700,AAPL,53.22387914884103,2.649726074854044,2.428199040391716,0.22152703446232813,167.92702178054438,165.4501394211269,2022-04-14,-0.03979320913492468,-1
2022-04-08,166.9691925048828,168.62818685521674,166.0955227852114,168.62818685521674,76575500,AAPL,50.03890928160604,2.2352219561276456,2.389603623538902,-0.15438166741125636,167.83579994476707,165.5097101302938,2022-04-18,-0.029513749746058804,-1
2022-04-11,162.70883178710938,165.92864940184566,162.46341876782265,165.61452852614607,72246700,AAPL,44.03157378667778,1.5451375670338336,2.2207104122378887,-0.675572845204055,167.3475172630854,165.39987176389442,2022-04-19,0.009954717523285028,0
2022-04-12,164.58375549316406,166.7531977294746,163.58246639550293,164.93715076417277,79265200,AAPL,47.044621707998374,1.1364313177477925,2.0038545933398697,-0.8674232755920772,167.0843018564262,165.36786720425795,2022-04-20,-0.0025646752352389557,0
2022-04-13,167.2735137939453,167.90177054609936,163.71012681510052,164.31874633095592,70618900,AAPL,51.110832818924884,1.017836698366665,1.8066510143452288,-0.7888143159785639,167.10232204095183,165.44259844306922,2022-04-21,-0.02335694152677914,-1
2022-04-14,162.25726318359375,168.12755331525187,162.01185016741871,167.48947048590375,75329400,AAPL,44.28184677364757,0.5131646635714446,1.547953744190472,-1.0347890806190274,166.64088786406057,165.3176833348545,2022-04-22,-0.021175053781885,-1
2022-04-18,162.0413055419922,163.54323192882495,160.56882751734665,160.91239673580466,69023900,AAPL,44.00922469847859,0.09469092514461863,1.2573011803813015,-1.1626102552366828,166.20283240481598,165.18919793121285,2022-04-25,-0.01326705424783503,0
2022-04-19,164.32855224609375,164.7408593011716,160.9025960723887,161.9922304806441,67723800,AAPL,47.68295774878371,-0.051793787257423674,0.9954821868535565,-1.0472759741109803,166.02432953255672,165.1554471200317,2022-04-26,-0.0633214218460465,-1
2022-04-20,164.16165161132812,165.78138631816157,163.05239509202772,165.66357789841544,67929800,AAPL,47.43836112821893,-0.179284780234525,0.7605287934359403,-0.9398135736704653,165.84693163529684,165.11647474714138,2022-04-27,-0.063744307058476,-1
2022-04-21,163.36651611328125,168.38275818896258,162.865879009956,165.81083486701775,87227800,AAPL,46.22188727869328,-0.34055736682449833,0.5403115613838526,-0.8808689282083509,165.61070158558107,165.04784891836255,2022-04-28,-0.01670479343733855,0
2022-04-22,158.8214569091797,164.78990235630212,158.53678444420197,163.40578453855588,84882400,AAPL,39.92029966596771,-0.8255983627213368,0.2671295765628147,-1.0927279392841516,164.9641068544952,164.80367668270833,2022-04-29,-0.025588452847728704,-1
2022-04-25,159.89149475097656,160.1761672620124,155.55259437743032,158.16377751272768,96046400,AAPL,41.92761786118369,-1.110848564574411,-0.00846605166463043,-1.1023825129097806,164.48100093987438,164.61104209715023,2022-05-02,-0.030206470318835943,-1
2022-04-26,153.92303466796875,159.36138008917553,153.84450071149385,159.27303500519898,95623200,AAPL,34.9194607137061,-1.7977924209149023,-0.36633132551468484,-1.4314610954002176,163.47548034255004,164.19190455090782,2022-05-03,0.01709174721189588,0
2022-04-27,153.69728088378906,156.85818695569935,152.52911245475866,153.04938688433683,88063200,AAPL,34.68331413318688,-2.3335174829291816,-0.7597685569975842,-1.5737489259315973,162.54422325123946,163.78035068160906,2022-05-04,0.06035618039047108,1
2022-04-28,160.63751220703125,161.5013706501521,156.0139252856425,156.3280610754388,130216800,AAPL,46.63196645742229,-2.1730156170358157,-1.0424179690052306,-1.130597648030585,162.36263172321964,163.65710211397857,2022-05-05,-0.041982267462294165,-1
2022-04-29,154.75746154785156,163.15059075650376,154.36480666392433,158.87058661487254,131747600,AAPL,39.961866354095406,-2.49156645141818,-1.3322476654878206,-1.1593187859303593,161.63832980175602,163.30809660158144,2022-05-06,-0.0008814668634027356,0
2022-05-02,155.06173706054688,155.32677228255127,150.45778736143095,153.8346722144635,123055300,AAPL,40.43665282521638,-2.6884767058170667,-1.60349347355367,-1.0849832322633968,161.01198763592657,162.98470995291342,2022-05-09,-0.03593686990301048,-1
2022-05-03,156.55384826660156,157.7612909458003,153.4518394989138,155.2482493800242,88966500,AAPL,42.824465525191115,-2.6930843963210407,-1.8214116581071442,-0.8716727382138965,160.5874029340861,162.73251929854825,2022-05-10,-0.029740213196739584,-1
2022-05-04,162.97386169433594,163.42541320530594,156.33788489489382,156.74036579119067,108256500,AAPL,51.781326776330474,-2.1538661664827146,-1.8879025597822583,-0.26596360670045627,160.81468472077657,162.7419837062262,2022-05-11,-0.11627957274155942,-1
2022-05-05,153.89358520507812,161.06945878722854,152.10697141040896,160.84368302574217,130525300,AAPL,41.8059087965636,-2.431208798470607,-1.9965638075199281,-0.43464499095067866,160.15553238594813,162.39498768657333,2022-05-12,-0.0893064050916309,-1
2022-05-06,154.6210479736328,156.74453495515866,151.5734500834341,153.3725141927135,116124600,AAPL,42.757332944639536,-2.562762733180733,-2.109803592652089,-0.45295914052864417,159.6284386323943,162.09012730567372,2022-05-13,-0.0646617149787655,-1
2022-05-09,149.4893035888672,153.19557297112254,148.92894768803646,152.31077917916164,131577900,AAPL,38.03344223889373,-3.045996704365905,-2.2970422149948524,-0.7489544893710525,158.66280672348697,161.59597735599505,2022-05-16,-0.042877713439035126,-1
2022-05-10,151.8979034423828,154.09021465537515,150.3446125608553,152.89083834180113,115366700,AAPL,41.310856421525386,-3.197747585733481,-2.4771832891425785,-0.7205642965909025,158.01853022052467,161.21566073193182,2022-05-17,-0.034107832206454414,-1
2022-05-11,144.02333068847656,152.8220226348079,143.34499314721714,150.9049915404857,142689800,AAPL,34.82569517352768,-3.908370204373142,-2.7634206721886914,-1.1449495321844507,156.68565407461531,160.54145171061984,2022-05-18,-0.038771387582184125,-1
2022-05-12,140.14990234375,143.728364519164,136.45347366831103,140.35635871962023,182602000,AAPL,32.151966514836474,-4.729577420785574,-3.156652021908068,-1.5729253988775063,155.11082057643767,159.7417831079975,2022-05-19,-0.036545777923331246,-1
2022-05-13,144.62298583984375,145.59625448116793,140.69060910842344,142.14558429881745,113990900,AAPL,38.065490980105345,-4.962247896397145,-3.517771196805884,-1.4444766995912608,154.11197917295254,159.14888909748166,2022-05-20,-0.06471335972142678,-1
2022-05-16,143.0795440673828,145.02608166695018,141.7425351609862,143.08938461134267,86643800,AAPL,36.871322038908374,-5.211113306187741,-3.8564396186822556,-1.3546736875054854,153.0612710676602,158.51871870414445,2022-05-23,-0.01669631233735891,0
2022-05-17,146.7169952392578,147.23803400578663,144.20026129048028,146.3434146138869,78336300,AAPL,41.52698396837622,-5.056540376430348,-4.096459770231874,-0.9600806061984741,152.45705432209806,158.05590601924695,2022-05-24,-0.05950144796102441,-1
2022-05-18,138.43934631347656,144.86877642522347,137.5348863581385,144.36740373329286,109742900,AAPL,35.17036559188264,-5.538137107863037,-4.384795237758107,-1.1533418701049296,151.12203451175316,157.28662916804026,2022-05-25,-0.002130442982020586,0
2022-05-19,135.02801513671875,139.26514939022877,134.29069437332384,137.5152426451712,136095600,AAPL,32.933040270954265,-6.124472793509057,-4.732730748908297,-1.3917420446007593,149.58927076174987,156.41374234328256,2022-05-26,0.046814535467402996,1
2022-05-20,135.26394653320312,138.32137052821327,130.36814092411527,136.73858804203445,137426100,AAPL,33.2493077720807,-6.495237304269892,-5.0852320599806164,-1.4100052442892759,148.22495416855494,155.58433858602456,2022-05-27,0.0875790132005092,1
2022-05-23,140.69064331054688,140.83810147349175,135.32294116689727,135.46057378592263,117726300,AAPL,40.230938651870915,-6.278803633262868,-5.323946374637067,-0.9548572586258004,147.50740075350654,155.00027210463327,2022-05-31,0.04003892714143209,1
2022-05-24,137.98712158203125,139.5699040628069,135.0083469444269,138.42951103300464,104132700,AAPL,38.09332607303821,-6.253345326534799,-5.509826165016614,-0.7435191615181846,146.60070749908033,154.3330897311979,2022-06-01,0.05948984001546376,1
2022-05-25,138.1444091796875,139.39292808535322,136.00125589921703,136.08973078213927,92482700,AAPL,38.298731645214424,-6.1495890063332865,-5.637778733279949,-0.5118102730533378,145.79534575437626,153.69823951349161,2022-06-02,0.07607457591772926,1
2022-05-26,141.3492889404297,141.89981931591748,134.82154377239428,135.067317332939,90601500,AAPL,42.486175005849894,-5.742557731742039,-5.6587345329723675,-0.08382319876967159,145.37191177209564,153.213966941999,2022-06-03,0.0111281229803053,0
2022-05-27,147.1102294921875,147.1495466635664,142.80427168601537,142.93207874444667,90978500,AAPL,49.16478190610617,-4.898654122372307,-5.506718450852356,0.6080643284800491,145.53746584067582,152.97460468906522,2022-06-06,-0.02338933987870162,-1
2022-05-31,146.32374572753906,148.11298447709316,144.35755721198225,146.5498682074242,103718400,AAPL,48.33951025304839,-4.244390408252599,-5.254252842332405,1.009862434079806,145.6123496394247,152.713786690574,2022-06-07,-0.0008733535200526887,0
2022-06-01,146.19595336914062,149.17472776391935,145.18335248498283,147.36582293275725,74286600,AAPL,48.19794029711433,-3.69361577297974,-4.942125428461872,1.248509655482132,145.66793094701669,152.45818538385114,2022-06-08,-0.005043367680823252,0
2022-06-02,148.6536865234375,148.71266977766248,144.377220582194,145.33082319437173,72348100,AAPL,51.16041944804441,-3.0239462114063542,-4.5584895850507685,1.5345433736444143,145.95228862096153,152.30898935010944,2022-06-09,-0.056676090989192573,-1
2022-06-03,142.9222412109375,145.46845161750497,142.01779633681872,144.4165336112239,88570300,AAPL,44.73540955936099,-2.922024714174711,-4.231196610875557,1.309171896700846,145.6637126771497,151.94088157994585,2022-06-10,-0.0567477765564105,-1
2022-06-06,143.66941833496094,146.05834558258064,142.45037585050028,144.54437177114056,71598400,AAPL,45.6929129267598,-2.7492683891944694,-3.93481096653934,1.1855425773448705,145.47377988265555,151.61651047229938,2022-06-13,-0.09757773310212636,-1
2022-06-07,146.19595336914062,146.48104410293644,141.66388825021798,141.9096618141491,67808200,AAPL,48.91594871328484,-2.3810403439426864,-3.624056842020009,1.2430164980773228,145.54255830993984,151.40393960550884,2022-06-14,-0.10725566109437557,-1
2022-06-08,145.45863342285156,147.33633206027957,144.9670862924701,146.06814706425965,53950200,AAPL,48.02027748077004,-2.1242257703702876,-3.3240906276900652,1.1998648573197777,145.53456546355048,151.17079034344385,2022-06-15,-0.08468508179725598,-1
2022-06-09,140.22857666015625,145.44880522785593,140.12043568225837,144.5935179486459,69473000,AAPL,42.12775124378663,-2.316022575332056,-3.1224770172184635,0.8064544418864075,145.02923319656054,150.7416839244914,2022-06-16,-0.08819414974069695,-1
2022-06-10,134.8117218017578,138.38034379484614,134.7428980025847,137.9084627463307,91437900,AAPL,37.05596987073376,-2.8720110855836367,-3.072383830891498,0.20037274530786142,144.056136873246,150.11697952752147,2022-06-17,-0.04061823961708755,-1
2022-06-13,129.65048217773438,132.91434748083088,129.2179182819536,130.6237359424125,122207100,AAPL,32.981641560394635,-3.6866079672061858,-3.195228658154436,-0.49137930905174976,142.68416975938774,149.31437178831413,2022-06-21,0.030254659003523088,1
2022-06-14,130.51560974121094,131.6265112355856,129.2572500842336,130.8793648770148,84784300,AAPL,34.28591046969049,-4.213799245838743,-3.3989427756912978,-0.8148564701474452,141.52525928146613,148.57716543352578,2022-06-22,0.019508805255784356,0
2022-06-15,133.1404571533203,135.01817091312645,129.9257495131237,132.01973022353556,91533000,AAPL,38.21477100591481,-4.369430804532584,-3.5930403814595553,-0.7763904230730287,140.7267066978332,147.97180432449812,2022-06-23,0.020970276407304533,1
2022-06-16,127.86123657226562,130.1518479895085,126.85847623062334,129.84709117019267,108123900,AAPL,33.83345215403364,-4.862704683997549,-3.8469732419671545,-1.0157314420303947,139.50142382873153,147.1831546087243,2022-06-24,0.08918989812535671,1
